lon,lat,bio_10,bio_11,bio_15,bio_18,bio_2,bio_3,bio_8,bio_19,slope,soil_ph
10.0625,63.72916666666666,12.091667175292969,-1.1999999284744265,26.51675033569336,292.0,5.580092430114746,27.74631690979004,5.576851844787598,379.0,2.1240791842057942,5.0094265011541514
16.145833333333332,68.72916666666667,9.978704452514648,-3.70370364189148,29.989730834960938,255.0,4.862963199615479,23.922748565673828,-0.6111111640930176,402.0,3.0005123818627024,5.464660533797532
14.229166666666666,64.72916666666667,10.242667198181152,-8.95199966430664,24.243711471557617,228.0,7.321000099182129,24.904748916625977,5.535333156585693,237.0,3.849096862280216,4.811233102322032
11.770833333333332,59.9375,13.868000030517578,-4.699333190917969,26.59385871887207,250.0,7.704333305358887,27.16619682312012,9.009333610534668,164.0,1.4567493034969994,4.7708733664375345
12.395833333333332,61.020833333333336,12.04800033569336,-8.781999588012695,29.100778579711918,270.0,9.965332984924316,29.93671417236328,10.570666313171388,147.0,1.1536498809071964,4.592054849367253
11.8125,63.8125,13.896666526794434,-2.947333335876465,22.67782974243164,278.0,6.493000030517578,25.790435791015625,9.738666534423828,295.0,1.1941966157322552,4.938866864050886
11.104166666666666,60.8125,14.892000198364258,-6.991333484649658,37.13627624511719,199.0,9.046667098999023,27.22603416442871,14.892000198364258,85.0,0.5048815226994225,4.894438438243583
11.395833333333332,63.895833333333336,14.267333984375,-1.8206666707992556,24.03812026977539,266.0,6.024333477020264,25.683549880981445,5.844666957855225,326.0,1.1682801449132532,5.0579451285876615
10.9375,60.020833333333336,14.68000030517578,-4.311333179473877,26.447790145874023,253.0,7.565333366394043,26.470726013183597,4.943999767303467,171.0,0.7771748646354143,4.693971128788911
12.020833333333332,61.10416666666667,11.83199977874756,-9.18666648864746,30.80215835571289,267.0,9.857666969299316,29.468093872070312,11.83199977874756,138.0,1.6342032860878366,4.592176160131496
9.520833333333332,61.5625,11.27066707611084,-7.315999984741211,41.00055313110352,209.0,8.015999794006348,28.18565368652344,11.27066707611084,85.0,2.0491141143950395,5.002294757767814
8.395833333333332,62.520833333333336,7.063333034515381,-6.803999900817871,28.043027877807617,285.0,5.369999885559082,25.53252220153809,-5.866666793823242,364.0,5.260752669572442,5.242953195748377
10.854166666666666,60.270833333333336,13.570666313171388,-5.4913330078125,25.784393310546875,257.0,7.4579997062683105,25.92103385925293,3.814666509628296,175.0,1.1548701101238548,4.693971128788911
6.770833333333333,61.770833333333336,7.38866662979126,-4.952000141143799,33.867286682128906,396.0,4.044666767120361,23.043909072875977,-1.9006667137146,656.0,17.58283542393105,5.009238022781576
13.270833333333332,64.77083333333333,9.71733283996582,-7.072000026702881,24.38902473449707,275.0,6.168000221252441,24.082462310791016,1.086666703224182,278.0,2.2452729324369938,5.556052871516911
10.604166666666666,64.27083333333333,12.33199977874756,-1.683333396911621,26.75403213500977,313.0,4.75433349609375,23.601734161376957,5.610666751861572,451.0,0.6027790165401218,5.204112343882188
6.4375,58.72916666666667,10.977333068847656,-2.8539998531341557,36.103172302246094,446.0,4.917333126068115,24.348054885864254,1.0920000076293943,651.0,1.723038673152275,5.2202590500875585
8.3125,59.145833333333336,12.46733283996582,-4.572000026702881,25.94964599609375,279.0,7.4170002937316895,27.6919059753418,3.684000015258789,244.0,0.7605580602493063,4.880053500890861
11.6875,60.020833333333336,13.723333358764648,-4.960666656494141,27.230466842651367,251.0,7.908333301544189,27.53598022460937,8.842666625976562,161.0,0.3904884495508207,4.693884753253847
8.895833333333332,62.85416666666667,8.643333435058594,-5.191333293914795,25.97932243347168,301.0,5.632333278656006,26.334081649780277,-2.119333505630493,377.0,2.5199242812770897,5.392412706117424
7.854166666666666,58.645833333333336,13.16533374786377,-3.256666660308838,30.48690414428711,319.0,6.704999923706055,26.717405319213867,5.0333333015441895,393.0,4.1133804380582575,4.7539593957393
12.104166666666666,59.72916666666667,14.373333930969238,-4.066666603088379,24.97802734375,244.0,7.778666973114014,27.525360107421875,4.880666732788086,170.0,0.8092503225679667,4.8561765724344435
10.520833333333332,59.9375,15.026000022888184,-3.754666566848755,28.69329261779785,232.0,7.1583333015441895,25.819988250732425,5.275333404541016,143.0,1.7378850337523428,4.826140925187446
10.145833333333332,61.0625,11.42733383178711,-7.834000110626221,33.69303131103516,261.0,7.482000350952148,26.03702735900879,11.42733383178711,127.0,0.790553525635872,4.688635927492352
10.4375,62.8125,10.404666900634766,-6.01533317565918,31.994892120361328,240.0,7.650000095367432,29.812936782836918,9.5600004196167,141.0,1.356367564025602,4.822397145487522
12.395833333333332,64.60416666666667,11.894000053405762,-4.730000019073486,24.46904563903809,305.0,6.2823333740234375,25.242420196533203,3.3320000171661377,383.0,2.2454130854688796,5.232234067855163
